"subj_idx","response","rt","dist","dist_newold"
114,0,1.28912338299779,2,"new2"
114,1,0.97995102799905,1,"new1"
114,0,1.07520107500022,2,"old2"
114,1,0.845928934999392,2,"new2"
114,1,1.15875323799992,2,"old2"
114,1,0.775633139997808,1,"new1"
116,1,0.892380508001224,1,"new1"
116,1,1.64771276899774,2,"new2"
116,0,1.16372763600157,2,"old2"
116,0,1.35625264899863,3,"new3"
116,1,2.75748936399759,2,"old2"
116,1,1.31625892300144,3,"new3"
116,0,1.27136448300007,3,"new3"
116,0,1.3238773789999,1,"new1"
116,0,4.27684864099865,3,"new3"
116,0,1.36397705899799,3,"new3"
116,1,2.84890000999803,2,"old2"
116,0,1.64155411300089,3,"new3"
116,1,2.1817635619991,2,"old2"
116,1,1.1667905180002,2,"new2"
116,0,1.45338405499933,2,"old2"
116,1,1.09115270099937,1,"new1"
116,1,1.78887444900101,2,"new2"
116,1,1.01011712000036,1,"new1"
116,0,0.710271961001126,1,"new1"
116,0,0.452042152999638,2,"new2"
116,1,1.59598914399976,2,"old2"
116,1,1.18089898300241,0,"new0"
116,1,1.87855311699968,1,"new1"
116,0,2.0377204389988,2,"new2"
116,1,0.953576217998489,3,"new3"
116,0,0.963915714000905,3,"new3"
116,1,1.31323989999873,3,"new3"
116,1,1.18451620999986,0,"new0"
116,1,1.4228648390017,2,"new2"
116,0,1.52504756000053,1,"new1"
116,1,1.34902882800088,2,"old2"
116,1,2.73711728700073,2,"old2"
116,1,0.487773977998586,0,"new0"
116,0,1.31655588899957,1,"new1"
116,0,1.58269361000202,0,"new0"
116,0,1.39448553399779,2,"new2"
116,0,0.710644590999436,2,"new2"
116,0,0.832313169998088,1,"new1"
116,1,0.533251292999921,2,"new2"
116,0,0.621094614001777,2,"old2"
116,1,1.45193919300073,3,"new3"
116,1,0.831061035998573,2,"old2"
116,1,1.85588984999777,1,"new1"
116,0,1.2136290740018,1,"new1"
116,1,0.553668653999921,3,"new3"
116,0,0.926725896002608,2,"new2"
116,1,1.43286355400051,3,"new3"
116,1,0.973233671000344,2,"new2"
116,1,1.07753613000023,3,"new3"
116,0,0.473302935999527,2,"new2"
116,1,0.809076071000163,2,"new2"
116,1,0.63030285199784,1,"new1"
116,0,0.677200742000423,2,"old2"
116,0,0.70984020099786,3,"new3"
116,1,0.652778809002484,1,"new1"
116,1,1.01780116299778,2,"old2"
116,1,1.82063477200063,2,"old2"
116,0,0.952746382001351,3,"new3"
116,1,0.832792905002862,1,"new1"
116,1,2.18639341199741,2,"old2"
116,1,0.898368911999569,2,"old2"
116,1,0.945453951997479,2,"new2"
116,1,0.982240972,1,"new1"
116,1,0.840169541999785,3,"new3"
116,1,0.58702987399738,2,"old2"
116,0,1.64402465600142,2,"new2"
116,0,0.821898968002643,2,"new2"
116,0,1.05006676700214,1,"new1"
117,0,3.86242462099835,3,"new3"
117,0,2.92154606900112,2,"old2"
117,0,4.0788470410007,1,"new1"
117,0,4.28560317700067,1,"new1"
117,0,2.88047315200129,2,"new2"
117,1,1.98371352300092,0,"new0"
117,1,2.70859695699983,2,"new2"
117,0,1.85840391099919,1,"new1"
117,1,3.10941789299977,3,"new3"
117,0,2.25153145800141,3,"new3"
117,1,1.97729921099926,2,"new2"
117,0,2.9133432210001,0,"new0"
117,0,2.48337440599971,2,"old2"
117,0,3.20137910199992,2,"old2"
117,0,1.39327599200078,1,"new1"
117,1,3.20926728699851,1,"new1"
117,1,1.7800478199988,1,"new1"
117,0,2.07595818799928,2,"new2"
117,1,2.3309149960005,1,"new1"
117,0,1.98774012700051,1,"new1"
117,1,1.66601775599884,3,"new3"
117,0,1.83582022100018,3,"new3"
117,1,1.67354236000028,3,"new3"
117,0,1.23598223599947,1,"new1"
117,0,1.68892954900002,3,"new3"
117,0,1.64763629499976,3,"new3"
117,0,1.76858969600107,3,"new3"
117,1,1.99589350800124,2,"old2"
117,1,1.9587639220008,3,"new3"
117,0,2.65663300800043,0,"new0"
117,0,1.56043504600166,2,"new2"
117,1,2.14120824699967,2,"new2"
117,0,1.96861588400134,2,"new2"
117,1,2.1055487320009,2,"old2"
117,0,1.26537669800018,2,"new2"
117,0,1.5040273930008,2,"new2"
117,1,1.17618885800039,3,"new3"
117,0,1.18725467900003,2,"old2"
117,1,1.51606161500058,1,"new1"
117,0,3.88700595599948,2,"old2"
117,1,1.66024262499923,2,"new2"
117,1,1.44723875500131,2,"new2"
117,0,1.86803172100008,1,"new1"
117,0,2.16083788900141,2,"new2"
117,1,1.6087541830002,2,"new2"
117,0,1.9198264179995,2,"old2"
117,1,1.59076819000074,1,"new1"
117,1,3.3907964029986,1,"new1"
117,0,1.23549162300151,2,"old2"
117,0,2.6387866419991,3,"new3"
117,1,2.09249978099979,2,"old2"
117,0,2.28972206899925,2,"new2"
117,0,1.57385544099998,3,"new3"
117,1,2.59341897099875,3,"new3"
117,1,0.969290934001037,3,"new3"
117,0,1.32035305200043,2,"old2"
117,1,2.00531297499947,3,"new3"
117,1,2.53248829299991,0,"new0"
117,0,1.52624040600131,2,"new2"
117,0,1.42651750100049,2,"old2"
117,0,1.30737025400049,1,"new1"
117,1,1.59936945200025,2,"old2"
117,1,1.3491371199998,2,"old2"
117,1,1.38416751300065,2,"old2"
117,0,1.52270681200025,2,"new2"
117,0,2.03235338599916,1,"new1"
117,0,1.73903550500108,2,"old2"
117,1,2.14385714800119,1,"new1"
118,0,NA,3,"new3"
118,1,4.53199796999979,3,"new3"
118,1,2.81116423700223,0,"new0"
118,0,2.58577994100051,3,"new3"
118,1,4.71815107500151,2,"new2"
118,1,4.8006949849987,1,"new1"
118,1,2.37163781500203,1,"new1"
118,1,2.73586016099944,3,"new3"
118,1,1.7644660449987,2,"new2"
118,1,2.15230415800033,1,"new1"
118,1,1.14827383000011,2,"new2"
118,1,1.8391917959998,2,"new2"
118,1,3.39819044899923,2,"new2"
118,1,1.71600840999963,0,"new0"
118,0,3.648151925001,2,"new2"
118,1,1.76489503799894,2,"old2"
118,1,1.39683631099979,1,"new1"
118,1,1.53063435899821,3,"new3"
118,1,2.79186628999742,1,"new1"
118,1,1.11781923399758,2,"new2"
118,1,1.59635983299813,1,"new1"
118,1,4.09145837399774,3,"new3"
118,1,1.99364650600182,1,"new1"
118,1,3.6472386150017,1,"new1"
118,1,4.94387467499837,3,"new3"
118,1,4.74588584200319,0,"new0"
118,0,2.91808294599832,2,"old2"
118,1,2.01113958800124,2,"new2"
118,1,2.39204451300247,3,"new3"
118,1,1.458408642,2,"old2"
118,1,1.66789003499798,2,"new2"
118,1,2.38829172400074,3,"new3"
118,1,1.86744600200109,1,"new1"
118,1,3.16900768599953,2,"old2"
118,0,4.465892016,2,"old2"
118,1,4.28606515799765,2,"new2"
118,1,3.73470281000118,2,"new2"
118,1,4.59311171100126,3,"new3"
118,1,1.48849364700072,2,"old2"
118,1,3.32381079300103,2,"new2"
118,1,3.06539881400022,1,"new1"
118,1,4.55845326200142,2,"new2"
118,1,4.73137525299899,2,"new2"
118,1,1.53631202000179,2,"old2"
118,1,4.9326582499998,3,"new3"
118,1,1.37078138799916,2,"old2"
118,1,2.31290976300079,1,"new1"
118,0,NA,3,"new3"
118,1,1.8744048769986,1,"new1"
118,1,2.94542112599811,2,"new2"
118,1,4.21366843600117,2,"old2"
118,1,4.31035674700252,2,"old2"
118,1,4.91553532800026,2,"new2"
118,1,2.01232309499756,3,"new3"
118,1,2.14614352699937,0,"new0"
118,0,NA,3,"new3"
118,1,4.13701363300061,1,"new1"
118,1,1.39759215600134,1,"new1"
118,1,1.29973851199975,2,"old2"
118,0,NA,3,"new3"
118,1,3.7665495379988,2,"old2"
118,1,1.42563791000066,2,"old2"
118,0,4.8013967859988,2,"old2"
118,1,1.46147096999994,3,"new3"
118,0,3.71191335999902,2,"old2"
118,1,1.51222610100012,1,"new1"
118,1,3.80706659899806,1,"new1"
118,1,1.96706930499931,2,"old2"
120,0,NA,3,"new3"
120,0,3.31548396799917,3,"new3"
120,0,2.75206781200177,2,"new2"
120,1,1.96872113800055,3,"new3"
120,1,1.62070787099947,2,"new2"
120,1,2.61750651200055,1,"new1"
120,1,1.61243905399897,3,"new3"
120,1,1.74358789599864,2,"new2"
120,1,2.09460632700211,3,"new3"
120,1,1.55746723500124,3,"new3"
120,0,1.69624601800024,2,"old2"
120,1,3.138381130997,2,"old2"
120,1,4.17446500200094,2,"old2"
120,1,2.03102458700232,1,"new1"
120,1,1.94496393300142,2,"old2"
120,1,2.12694900400311,2,"old2"
120,1,1.97926344000007,2,"new2"
120,1,1.43722938800056,0,"new0"
120,1,1.9149474299993,3,"new3"
120,1,1.4927169870025,2,"old2"
120,1,1.3980690549979,1,"new1"
120,1,2.5210983500001,0,"new0"
120,1,2.43578546500066,1,"new1"
120,1,1.44780837600047,2,"new2"
120,1,1.22481853999852,2,"old2"
120,1,2.05582364499787,1,"new1"
120,1,1.86151730800339,1,"new1"
120,0,1.91048245899947,2,"new2"
120,0,1.98752689600224,2,"old2"
120,1,1.61688129200047,2,"new2"
120,0,2.040651583,2,"old2"
120,1,1.90338197299934,2,"old2"
120,1,2.76299460799783,3,"new3"
120,1,2.86271016599858,2,"new2"
120,1,1.82653015200049,1,"new1"
120,1,2.77631781899981,1,"new1"
120,1,2.76339124600054,2,"new2"
120,0,1.41348601400023,3,"new3"
120,0,2.8333307210014,2,"old2"
120,1,3.2399728010023,3,"new3"
120,0,1.51913923200118,3,"new3"
120,1,1.42021418399963,2,"new2"
120,1,3.31996956600051,1,"new1"
120,1,1.34488074899855,1,"new1"
120,0,1.43579421599861,3,"new3"
120,1,1.32275890999881,1,"new1"
120,1,1.19421880500158,2,"old2"
120,1,1.1479945989995,1,"new1"
120,1,1.15516325799763,2,"new2"
120,1,1.10373841899855,0,"new0"
120,1,1.15252388700173,2,"new2"
120,1,1.84771416600051,2,"old2"
120,1,1.64897963600015,2,"old2"
120,0,1.53376824500083,3,"new3"
120,1,1.21052466800029,2,"old2"
120,1,1.08467670200116,0,"new0"
120,1,1.28972512000109,2,"new2"
120,1,0.840482790001261,2,"new2"
120,0,1.62861162799891,3,"new3"
120,1,1.04438581999784,1,"new1"
120,1,0.93070265300048,2,"new2"
120,0,1.2054424199996,1,"new1"
120,1,1.1703989710004,1,"new1"
120,1,1.20550077699954,2,"new2"
120,0,1.52933112100072,3,"new3"
120,1,1.87705064200054,2,"old2"
120,1,2.32516476100136,3,"new3"
120,1,0.974363375000394,1,"new1"
121,0,NA,2,"old2"
121,1,3.73087767499965,2,"old2"
121,0,NA,2,"new2"
121,1,1.95672585300053,3,"new3"
121,0,NA,3,"new3"
121,1,4.74433575600051,2,"new2"
121,0,3.29017715200098,2,"old2"
121,1,2.43394448099934,2,"old2"
121,0,2.17323073799707,3,"new3"
121,1,4.08187291699869,1,"new1"
121,0,4.75860524100062,1,"new1"
121,1,3.88397647699821,3,"new3"
121,0,NA,1,"new1"
121,0,4.64645244300118,3,"new3"
121,0,3.75530514899947,2,"new2"
121,0,3.94829279799887,3,"new3"
121,0,2.48632486199858,2,"old2"
121,1,3.23713586099984,3,"new3"
121,0,NA,2,"new2"
121,0,3.78489591000107,1,"new1"
121,1,3.97773617500206,2,"new2"
121,0,NA,2,"new2"
121,1,3.62144038699989,2,"new2"
121,0,NA,1,"new1"
121,0,2.70944009600134,3,"new3"
121,0,3.89325688199824,3,"new3"
121,1,3.18436454499897,1,"new1"
121,1,2.51852214500104,2,"new2"
121,1,1.84104721300173,1,"new1"
121,1,3.48272098099915,1,"new1"
121,1,3.47750581599757,1,"new1"
121,0,1.9507789800009,2,"new2"
121,1,2.09866843100099,1,"new1"
121,0,2.07335506099844,2,"new2"
121,0,2.64824471800239,3,"new3"
121,0,2.81214717300099,2,"old2"
121,1,2.58153969900013,2,"new2"
121,1,4.63537887599887,2,"old2"
121,1,4.62725832400247,1,"new1"
121,1,4.04768238999895,2,"new2"
121,0,2.2525773769994,2,"old2"
121,0,2.8768581660006,0,"new0"
121,0,2.71750279999833,0,"new0"
121,1,2.85571181799969,2,"old2"
121,0,1.977509190001,1,"new1"
121,1,1.76244515399958,3,"new3"
121,0,1.71023037599662,2,"new2"
121,0,1.88410644499891,3,"new3"
121,1,2.32097899700238,2,"old2"
121,0,4.66802058800022,2,"new2"
121,0,3.40274973399937,3,"new3"
121,0,4.50166781900043,2,"old2"
121,0,1.04372315100045,1,"new1"
121,0,3.74371610800154,2,"new2"
121,1,2.44478416799757,3,"new3"
121,1,2.21466404100283,2,"old2"
121,1,1.71040676699704,2,"old2"
121,0,1.83832363300098,1,"new1"
121,0,0.97755685499942,2,"old2"
121,1,1.35794223199991,2,"new2"
121,1,2.86885868299942,0,"new0"
121,1,1.01907598500111,0,"new0"
121,0,1.39497880699855,3,"new3"
121,0,2.74363043300036,2,"old2"
121,1,1.94358892200034,1,"new1"
121,1,2.7085162939984,3,"new3"
121,1,3.4737054899997,1,"new1"
121,1,3.77623819899964,2,"old2"
122,1,4.36542224499863,0,"new0"
122,0,2.85950750100164,2,"old2"
122,1,2.06864357800077,1,"new1"
122,0,2.39415942600317,2,"new2"
122,1,1.38499337100075,1,"new1"
122,0,0.82280860299943,3,"new3"
122,1,2.00968617099716,1,"new1"
122,0,1.20412443199893,3,"new3"
122,1,2.39797761400405,2,"new2"
122,1,2.13134106100188,1,"new1"
122,0,NA,3,"new3"
122,1,0.891491104004672,2,"old2"
122,1,1.02945934900345,2,"old2"
122,1,1.68628675299988,1,"new1"
122,1,0.822208099001728,3,"new3"
122,1,1.14308003299811,1,"new1"
122,1,0.974204406003992,2,"old2"
122,1,2.708990060004,2,"old2"
122,1,0.896833104998223,3,"new3"
122,0,0.744121481999173,2,"new2"
122,1,0.862505935998342,2,"old2"
122,1,1.17436239000381,2,"old2"
122,1,0.86127044299792,3,"new3"
122,1,1.33037396999862,2,"old2"
122,1,1.00837105100072,2,"old2"
122,1,1.72504878200562,3,"new3"
122,0,2.09597582199785,3,"new3"
122,1,1.30805130999943,1,"new1"
122,1,3.29788851200283,3,"new3"
122,1,0.878019566000148,2,"new2"
122,0,1.12578970100003,2,"new2"
122,0,2.37655221600289,3,"new3"
122,1,0.841574399004458,1,"new1"
122,1,1.02434765299404,2,"new2"
122,1,1.38820824199502,2,"new2"
122,1,0.87615657599963,2,"new2"
122,1,2.1640024100052,1,"new1"
122,1,0.816755787003785,1,"new1"
122,0,1.94397689399921,2,"new2"
122,1,2.3265496640015,2,"new2"
122,1,1.0517328959977,2,"new2"
122,1,1.7154017080029,0,"new0"
122,0,1.23830435499985,3,"new3"
122,1,1.69551308399969,1,"new1"
122,0,0.905294855998363,1,"new1"
122,1,1.02712651500042,2,"new2"
122,0,1.91691769300087,2,"old2"
122,1,1.1789734519989,1,"new1"
122,0,1.33585897200101,2,"new2"
122,1,1.8269672000024,2,"old2"
122,1,1.07302818499738,3,"new3"
122,1,2.10710868000024,2,"old2"
122,1,1.69054946899996,2,"new2"
122,1,1.30138310099574,1,"new1"
122,1,1.11857596299524,2,"old2"
122,1,1.29177625499869,0,"new0"
122,1,0.764421072999539,3,"new3"
122,1,0.925140136001573,3,"new3"
122,0,1.00890303699998,1,"new1"
122,1,2.12007767499745,2,"old2"
122,1,1.16004571799567,2,"old2"
122,0,1.41971196600207,1,"new1"
122,0,1.4568122089986,3,"new3"
122,1,0.986433557001874,2,"old2"
122,1,2.37935136899614,0,"new0"
122,1,2.31941728200036,2,"new2"
122,1,0.884406730998307,3,"new3"
122,0,2.68917973000498,2,"new2"
124,1,4.18693381100456,3,"new3"
124,1,1.79830622699956,2,"new2"
124,0,2.36799057399912,2,"new2"
124,1,3.12734071599698,1,"new1"
124,1,3.9515795719999,2,"new2"
124,1,3.86948404100258,1,"new1"
124,1,1.59257356200396,1,"new1"
124,1,2.93741554699955,2,"old2"
124,0,NA,3,"new3"
124,1,1.59941802399408,2,"new2"
124,1,1.95121272600227,2,"old2"
124,1,1.40190620700014,2,"old2"
124,0,2.248043091,1,"new1"
124,1,2.37161770999955,1,"new1"
124,0,2.90781150700059,3,"new3"
124,1,3.19433180399938,3,"new3"
124,1,1.03051538600266,0,"new0"
124,1,2.60841070400056,2,"new2"
124,1,1.40830373000063,2,"old2"
124,1,1.84399296299671,2,"old2"
124,1,2.46405914599745,2,"old2"
124,0,2.44982914000138,2,"old2"
124,1,3.43812291200447,1,"new1"
124,1,1.3399060429947,2,"new2"
124,0,1.93590746999689,1,"new1"
124,1,1.72051321100298,1,"new1"
124,1,1.0324727049956,3,"new3"
124,0,1.51442999299616,1,"new1"
124,1,1.83530546800466,0,"new0"
124,0,1.48639597099827,2,"old2"
124,0,2.05122701400251,3,"new3"
124,1,1.57024758099578,1,"new1"
124,1,1.24394789600046,1,"new1"
124,1,1.66392364400235,2,"new2"
124,1,0.968701829006022,0,"new0"
124,0,1.92510928100091,2,"old2"
124,0,1.10503594399779,2,"old2"
124,0,2.25104677799391,2,"old2"
124,1,1.19277331799822,2,"new2"
124,1,1.83154381500208,2,"new2"
124,1,2.92606674200215,3,"new3"
124,1,2.6830646610033,3,"new3"
124,1,2.35001288799685,1,"new1"
124,0,1.58199617500213,1,"new1"
124,1,2.18896881600085,2,"old2"
124,1,1.22880974500004,1,"new1"
124,1,0.983068938003271,3,"new3"
124,0,1.98057728199637,3,"new3"
124,1,1.07402907699725,2,"old2"
124,1,2.7645160280008,2,"old2"
124,0,1.73236780899606,2,"old2"
124,1,1.8221807719965,2,"new2"
124,1,1.21913714399852,0,"new0"
124,1,0.974077004997525,1,"new1"
124,1,1.26319014900218,2,"old2"
124,1,1.22110954699747,3,"new3"
124,1,0.842961224996543,2,"new2"
124,1,1.96459477100143,2,"new2"
124,0,1.38855913699808,3,"new3"
124,1,1.50451263000286,3,"new3"
124,1,2.26065623599425,2,"new2"
124,1,2.61147857800097,3,"new3"
124,0,NA,2,"new2"
124,1,1.55853064000257,3,"new3"
124,1,1.44996214399725,1,"new1"
124,0,1.41195683299884,3,"new3"
124,1,1.3042924620022,2,"new2"
124,0,1.7850943270023,2,"new2"
125,0,NA,2,"old2"
125,1,3.88815471499765,3,"new3"
125,1,2.10221792999801,2,"new2"
125,0,3.0280490360019,1,"new1"
125,0,2.71772643499935,2,"new2"
125,1,2.22668382100164,2,"new2"
125,1,1.37158305000048,3,"new3"
125,1,3.12760170299953,1,"new1"
125,0,3.73811710600057,2,"new2"
125,1,1.05049578299804,2,"new2"
125,1,1.02846423399751,3,"new3"
125,1,2.06664200899831,2,"old2"
125,1,2.12441261600179,1,"new1"
125,1,1.85840432100304,3,"new3"
125,0,2.94248168700142,3,"new3"
125,1,1.54446962300062,0,"new0"
125,1,1.26227828600167,1,"new1"
125,0,2.09742349899898,3,"new3"
125,0,2.66244325699881,3,"new3"
125,1,1.09437051499845,0,"new0"
125,1,1.61406995300058,3,"new3"
125,0,1.47801831099787,2,"new2"
125,1,1.11032549499942,2,"new2"
125,1,1.61536721499942,2,"new2"
125,1,2.05593525099903,2,"old2"
125,1,1.90388862200052,1,"new1"
125,1,1.10797669699969,2,"new2"
125,1,1.86571393299891,3,"new3"
125,1,0.931844629998523,1,"new1"
125,1,3.54468147900116,2,"old2"
125,0,2.32782548899922,1,"new1"
125,1,0.913729486001102,2,"old2"
125,1,1.89554538199809,0,"new0"
125,1,0.873465697000938,2,"old2"
125,1,2.8117349330023,1,"new1"
125,0,2.48837901799925,2,"new2"
125,1,1.74577447399861,2,"old2"
125,1,1.67637319500136,1,"new1"
125,1,4.11630917100047,1,"new1"
125,0,2.77837920800084,2,"old2"
125,1,1.71990817499682,2,"old2"
125,1,2.71457439699952,2,"old2"
125,1,3.51038810699902,2,"old2"
125,1,1.03098284099906,3,"new3"
125,0,2.19415878799919,3,"new3"
125,1,1.39003114400111,2,"new2"
125,1,0.968821899001341,3,"new3"
125,1,1.27809800099931,2,"new2"
125,1,1.03703803100143,2,"old2"
125,1,0.727207628999167,1,"new1"
125,1,1.64376535200063,1,"new1"
125,1,1.61200630199892,1,"new1"
125,1,2.80292175299837,2,"new2"
125,1,1.4075302170022,2,"old2"
125,1,1.03710017999765,2,"old2"
125,1,1.11468525399687,3,"new3"
125,1,3.12052522000158,2,"old2"
125,0,2.03639815299903,2,"old2"
125,1,1.41744829500021,3,"new3"
125,1,1.04262948399992,2,"new2"
125,1,1.08545822300221,1,"new1"
125,0,2.78547270900162,3,"new3"
125,1,2.40633074299694,3,"new3"
125,1,2.94133920699824,2,"new2"
125,1,1.66454642399913,1,"new1"
125,1,2.54327035599999,2,"new2"
125,1,1.04908699799853,0,"new0"
125,1,1.5351988179973,1,"new1"
126,0,NA,3,"new3"
126,1,1.2799096259987,1,"new1"
126,1,1.08995289200175,1,"new1"
126,0,2.380387737001,3,"new3"
126,1,2.10849288499958,2,"old2"
126,0,3.95138277700244,2,"new2"
126,1,4.9234009690008,2,"new2"
126,1,3.37536894899677,1,"new1"
126,0,NA,1,"new1"
126,1,1.90842971400343,1,"new1"
126,1,2.0612248940015,3,"new3"
126,0,4.32419137800025,0,"new0"
126,0,2.80202060900046,3,"new3"
126,1,2.043929362997,2,"new2"
126,0,2.72994014199867,2,"new2"
126,0,2.73421988799964,2,"old2"
126,1,1.74013971299792,1,"new1"
126,1,2.54572216900124,2,"new2"
126,1,1.27802793199953,2,"old2"
126,1,0.920138941000914,2,"new2"
126,1,1.87284793599974,1,"new1"
126,0,3.69893154700185,3,"new3"
126,1,2.81241520999902,0,"new0"
126,1,1.19374683199931,0,"new0"
126,1,2.10043649699946,1,"new1"
126,1,3.81744822399924,2,"old2"
126,1,2.10386290500173,3,"new3"
126,1,1.26540019400272,2,"old2"
126,1,2.11419001800095,2,"new2"
126,0,3.58136889800153,2,"old2"
126,1,1.36145467599999,2,"new2"
126,0,2.98834551800246,2,"old2"
126,1,2.03537901500022,2,"old2"
126,1,3.13046514100279,3,"new3"
126,0,2.6200662049996,2,"old2"
126,1,3.40609499499988,3,"new3"
126,1,2.2934498609975,2,"new2"
126,0,3.87487990500085,3,"new3"
126,1,3.17496864200075,2,"old2"
126,1,4.47511887899964,1,"new1"
126,1,4.56888643599814,2,"old2"
126,1,1.14132253799835,1,"new1"
126,1,1.29306840999925,2,"old2"
126,1,2.74305079300029,2,"old2"
126,0,NA,1,"new1"
126,1,1.04966692699963,1,"new1"
126,1,1.84047849600029,2,"old2"
126,1,2.38984856200113,3,"new3"
126,1,3.75695338899823,3,"new3"
126,1,1.23270853599752,2,"new2"
126,1,1.32575063200056,0,"new0"
126,0,2.8441426520003,2,"new2"
126,0,4.44354084999941,2,"new2"
126,0,1.85957833899738,2,"old2"
126,0,2.55356586299968,3,"new3"
126,0,2.92647162800131,2,"new2"
126,1,2.33643800400023,3,"new3"
126,1,4.75329340199823,2,"new2"
126,1,1.89350446300159,3,"new3"
126,0,NA,2,"new2"
126,0,3.14806727699761,3,"new3"
126,1,3.31509669900333,1,"new1"
126,1,2.97220759400079,1,"new1"
126,0,4.01700624399746,3,"new3"
126,0,2.55023561900089,2,"old2"
126,1,4.28878611700202,1,"new1"
126,1,2.45174140100062,1,"new1"
126,0,1.93274730099802,2,"new2"
128,0,NA,3,"new3"
128,1,1.649518188,2,"new2"
128,1,0.920909803000086,3,"new3"
128,0,1.9987437220002,2,"new2"
128,1,1.14740648599991,1,"new1"
128,1,1.6754415270002,2,"old2"
128,1,2.39849520000007,2,"new2"
128,1,0.944649214000037,1,"new1"
128,0,1.33123419000003,3,"new3"
128,0,1.60927551199984,2,"old2"
128,1,0.867270061999989,3,"new3"
128,1,1.75073826299968,2,"old2"
128,1,1.23303519499996,1,"new1"
128,1,0.944090683000013,2,"old2"
128,1,1.34611445999963,1,"new1"
128,0,1.0569429950001,3,"new3"
128,1,0.897767878000195,3,"new3"
128,1,0.602937614999973,3,"new3"
128,0,1.00718357999995,3,"new3"
128,1,0.73849501199993,1,"new1"
128,1,0.757579044000067,3,"new3"
128,1,1.12063892300012,0,"new0"
128,1,1.41240980200018,3,"new3"
128,1,0.722214791999704,2,"new2"
128,1,0.735237851999955,1,"new1"
128,1,0.599439758000244,2,"new2"
128,1,0.634386655000071,1,"new1"
128,1,0.62653770299994,2,"old2"
128,1,0.892124760000115,2,"old2"
128,1,1.33497110600001,1,"new1"
128,1,0.71316267200018,2,"old2"
128,0,2.24509536000005,1,"new1"
128,1,0.664769061000243,0,"new0"
128,1,0.915785417999814,2,"old2"
128,0,0.896962975000406,1,"new1"
128,0,0.882090141999925,2,"old2"
128,1,1.16375244999972,3,"new3"
128,1,0.719741200000044,2,"old2"
128,0,0.78766538500031,3,"new3"
128,1,0.683566522000092,0,"new0"
128,1,1.03733442500015,2,"new2"
128,1,0.877203096000358,2,"new2"
128,1,0.70324983799992,2,"new2"
128,1,0.634374394000133,2,"new2"
128,0,1.63142767400041,3,"new3"
128,1,1.22433235200015,2,"old2"
128,0,1.11541938099981,3,"new3"
128,0,1.77003696700012,2,"old2"
128,1,0.439945809000165,2,"old2"
128,1,0.692951329999687,3,"new3"
128,1,0.623885416000121,2,"new2"
128,1,1.14870886500012,2,"new2"
128,1,0.886731773000065,1,"new1"
128,1,0.982163575999948,2,"old2"
128,1,0.675676430999829,1,"new1"
128,1,1.06976527799998,2,"new2"
128,1,1.0225371939996,1,"new1"
128,1,0.805511476999982,3,"new3"
128,1,0.631785501000195,2,"new2"
128,1,1.412601215,0,"new0"
128,1,0.529226360999928,2,"new2"
128,1,0.863209582999843,2,"new2"
128,1,0.712086097999872,1,"new1"
128,0,0.697370064000097,2,"old2"
128,1,0.57813099499981,2,"old2"
128,1,0.74786115500001,1,"new1"
128,1,0.99878382199995,2,"new2"
128,1,0.721126614999775,1,"new1"
129,0,2.74228941700017,1,"new1"
129,0,2.33025520900014,3,"new3"
129,0,2.45277562499996,1,"new1"
129,1,3.36388633399997,1,"new1"
129,1,2.87855412500016,0,"new0"
129,1,2.15037870899982,2,"new2"
129,0,4.35534174999998,2,"new2"
129,0,2.8650556250002,1,"new1"
129,1,3.89717287500002,3,"new3"
129,1,2.67204737499992,1,"new1"
129,0,4.82374620799987,2,"old2"
129,1,1.92641854099998,2,"old2"
129,1,1.514166209,2,"new2"
129,0,4.1176834580001,1,"new1"
129,0,4.11825312500014,2,"new2"
129,0,2.53536258299982,3,"new3"
129,0,3.68430183300006,2,"new2"
129,1,3.53861695800015,3,"new3"
129,1,2.82247858299979,2,"old2"
129,0,4.32708325000021,2,"old2"
129,0,3.5366999580001,1,"new1"
129,1,4.25583237499995,3,"new3"
129,1,3.58606604199986,3,"new3"
129,0,3.71634112499987,0,"new0"
129,0,3.87930158400013,2,"new2"
129,0,4.47247516700008,2,"old2"
129,0,NA,1,"new1"
129,0,1.21265579200008,2,"old2"
129,0,2.61633224999969,2,"old2"
129,1,1.88615124999978,2,"new2"
129,1,1.84847037500003,2,"old2"
129,0,1.04141733300003,1,"new1"
129,1,1.70183900000029,2,"old2"
129,1,2.52940604200012,2,"old2"
129,1,2.21935066700007,2,"old2"
129,1,2.06183404199965,1,"new1"
129,1,1.98162999999977,2,"new2"
129,0,2.71596408300002,2,"new2"
129,0,1.52770712499978,3,"new3"
129,1,0.930016332999912,3,"new3"
129,0,2.62120433400014,1,"new1"
129,1,1.94881158299995,2,"old2"
129,0,1.91730687500012,2,"old2"
129,0,1.387853791,3,"new3"
129,0,2.10872487500001,0,"new0"
129,0,1.45808220800018,2,"new2"
129,0,1.83739379200006,3,"new3"
129,1,2.47476950000009,3,"new3"
129,1,1.5284544580004,2,"new2"
129,0,1.67932350000001,2,"new2"
129,0,1.51328074999992,3,"new3"
129,0,3.20259591700005,2,"new2"
129,0,2.64568045900023,2,"new2"
129,0,2.61607791700044,2,"old2"
129,1,2.1772046670003,2,"old2"
129,0,2.37371362499971,2,"new2"
